image_id,split,label,label_index,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,image_sha256,annotation_sha256,source_group
p1_25781,test,squatting,7,255,84,368,259,ee7770b3a3dfcd26bd3a7ce5c7c1f62526b42e4f043bd6a0f3fec27434415b16,21b2c3f452219b14b1dcf8a39c6d473223ee1d87a03783fb77ff8d4b4f8029ec,source_p1_18542
p1_25870,val,walking,2,72,8,290,541,a6b524ee5c9ad5a7ba91a8ecd4da249006df7dd095bcf950a08c9417be543982,05a219025fd4176ed520e1eeb9c14496615e0429d5c91a4f4fce9c82e08cb69f,source_p1_25461
p1_25872,val,squatting,7,42,5,99,88,fb9bc1d03e8d03d5d018617d9080e5220e411a3723bde37b5cdf2306a363678b,2b0e7709edebecf533376f31aaec11344bc76d6e1e2b840f1c53c6b65cc98b76,source_p1_25872
p1_25940,test,stretching,8,92,83,465,291,ed9fe3f69dac3f8bdb10056aca36fb734ea78077238f5541fb51c3144b29699a,75cd8304d1bead58d18619b279f3f1ab4f0affd6391acf4b2b76bf23bb2721b5,source_p1_07180
p1_26141,test,standing,1,226,97,301,295,903d924137ffc570de014637a1ee588f2a179f35de252a36883abce03e8143a7,2d5800c3f21d43f1f4c3622e072251d49fcb4455d36731b27e1ac77af3b92d5d,source_p1_15290
p1_26175,train,jumping,5,273,7,450,255,9e4bdb0fd8e3c7ca5a6155bf16f754b2151626cc07d59833bcf55f9995ca1239,09e079acf5322128e929146d25a011e241134722f5827daadcd6e6059043f2d8,source_p1_26175
p1_26250,test,squatting,7,3,2,135,169,32cb9264b4d83738ccf9eba83034662c27d2481e75f6e8f42144d2897470c01e,7a5153216107f771426a508b710b76a2b1fe278ded2d121574ac25dc19b73f35,source_p1_21901
p1_26514,train,squatting,7,59,6,374,414,568bd9d01c768de275568277d6c690d508546a760ef8a80d490a500b7dec058a,df7be6f554acd7498dfed97bc2bfe77d1033106d79a0052a63cda3d7e8580bc8,source_p1_19371
p1_26594,train,sitting,0,103,135,238,463,f2263d45eebb2b5baf55012e3a985cbbb7f0d4bb8c929d6d6707f585c70184c0,3d3702dc4232344ab7f3eeacb2d3be7072041fd2cd5a2590e2d4c32f8047454a,source_p1_19715
p1_26799,val,squatting,7,110,153,189,310,ded95e2e67d8cad209db281f0150f7da6e99ca706724278c228e92ebaff67eb1,30dfc95a090f7f0284ee2191efacc37a46d7e4d13afa7066a903fcc334af7b31,source_p1_26799
p1_26809,train,jumping,5,376,136,511,291,0132366c004be6844c638057c0da7e00b35dd4fe026a465a9ef4af0ef8556357,63911328539f5d380038cd1c7e6eaad175b67f44e45f7bb150cc428b7236e75b,source_p1_07487
p1_27126,val,squatting,7,395,120,454,220,d206cf7314da63fe0e4cb20b2eb029fae24b383e1180e25ecb6789718b59d15a,4b30e6523f0b16cb6920ebe782957ccf5ad80703a837c2880546d7e1caa876d7,source_p1_24686
p1_27178,train,lying,6,67,81,456,333,5877f4e962650efb1052fa317c08352441905caadd0e5f219dcc5e9516f06fb2,c49446772bf6d57e03229393d7ca96e0fa35f42d99add776652ff644bb87a43a,source_p1_20523
p1_27257,val,jumping,5,88,9,327,525,96c9e4be8b0b808b6ca8962643737d210a5415eb626048899e3c0cfeab2e4b0a,d68fb4fbe13e4bc4bd5b802d71d9deca9dbff97888a3c4e9e01a0baaef02554f,source_p1_27257
p1_27718,test,standing,1,92,74,257,447,d34e1fb4f146cfcacea680c11d47dce60015f2672f8a6e3ead5916c26e14e7ed,c67bdc354773041651c00174b385fe7b5787d1d6557e8b4d824dfdbc7b62e4ba,source_p1_25159
p1_27736,train,squatting,7,18,12,353,593,d85d783d54a747b1c1f843265eb1ff5c93d8de4ea763272c946f505069413fda,a935798658c7618154e3afe126b45d24c4da756637231401ffb0c1e02353943a,source_p1_11330
p1_27756,val,stretching,8,26,52,99,170,b9f2d261030b430ad16485bc4c6e7848d6542b67ac2173e0d503d6383daa80ec,d9ed2557800d25455e347b0614254af14f3fb044c37136e43448ab265c2fd056,source_p1_27756
p1_27852,test,standing,1,42,45,352,560,ca6d4606e53e087e57390ca42023fcd04e5a320f7aff0eafc6c716c7d184278a,c31c2d8d6c02dda62aa9ad9f111ea34664db389b9fa8ce606e1ac397c9aaa092,source_p1_21580
p1_28076,test,lying,6,24,22,196,438,c18868527f7c99d8a9c1b1e03058bb63b1a43f4bc1a975419a048ee2d8764905,fe2b6dc83da88b3dfdf796cf89d689197bf9b159cdbafb6be7f11bcf4bbff117,source_p1_12841
p1_28148,val,lying,6,146,95,462,257,dac54fd0bcfbdace29e36421b059ac1ae94e2fb45daf4bcd583b86da2927c65d,41d7a176cb182c9b8cf7041fd246e2829a5627d7d360177e70f203c1eaa16dbc,source_p1_22195
p1_28171,train,standing,1,17,62,286,419,c14998be1a9a2f0923dfea239cd62eb990337c14c6274ff5b4c72a305f17fbc0,ef449223a43112e9d8dfd89561dde088882c08bce922b60383258288dd61a051,source_p1_09545
p1_28309,train,sitting,0,84,62,347,594,3edb1780490e66a8ea917997067bc5c256277c34893cdf48f45b7c3090ca0008,573e9b134b3358ed88b1dde968cd8bd88bbf5e9a4be1ab6f43ef17e4764fe5f3,source_p1_25541
p1_28332,test,squatting,7,130,34,322,339,7e4f5c94fe40db646a5b802d4c4a75b6fa498873db1050ecace62dcd38828db3,d53bfae0ccb9c9d4d9d2b918ae980ce84d55f73a2f88a4bd64a9f82a3f341305,source_p1_28332
p1_28380,train,standing,1,91,44,291,503,74e0a4ed80cf0978a6655c65cea0b39df1b76c20ed33699c5196d50b53954db1,485d2eda08a35d5c315df4c994996585efc4b6a9a89fa1efa80349c627e569ab,source_p1_28380
p1_28393,test,squatting,7,89,21,107,49,ef254bd9f95569c55e86adf48ecfcd08fb29d53bd8392a605979f200b4a8e238,72aa83a2b694cc71f50364c3634c857861f69997264421df5ed2461e7987cd1d,source_p1_28393
p1_28475,train,squatting,7,4,75,340,536,e7b41c9d526ce461f08cf9e18768abd4f99c35fb7594f2a131f21ecb55cae2dd,40c553b30b224128324272cb842d40caddc17b8475d2267ec9f0d52418c91c57,source_p1_28475
p1_28643,val,squatting,7,89,126,215,277,cc7c912aa9799fed08a6e4933cde7905cb5afc6a3f65fe37e070befba09b3732,549128bf73467f3a495146a7ecee721cd3ef2e640d0cf4dd60d9952397e332ca,source_p1_19193
p1_28649,train,squatting,7,0,0,74,72,b99c596b8c0fecc8d27b67c910d9e0c78f137add340745c1269ceca0da2c39cd,50d3c6e039fec67b483c3536dc81dab127978449e37da0c35341977e3589a71b,source_p1_28649
p1_29023,train,stretching,8,34,18,315,183,2da67ae5191f0946feb7be2614f84aa3d137a241032423587e1cb4c511b11f3b,9d2ebfb63ccb927a70fc12eaab87e61a692ea5cc1f2d1264f418da281b22dc78,source_p1_29023
p1_29061,val,standing,1,95,101,301,538,7b154e7fd6ad7731fb29401ff0d862b9e9887278f1dd0d4071263f0d6ab8652e,e40fd530df71e37df7d868b19797a491b6b4ad6f0d9436b8b4b2381ba0677cc8,source_p1_21647
p1_29086,train,squatting,7,151,134,238,229,b4cdd8e8ed370f940bc067c0598634d8744812b66e5906a24f963b71d4e9d1b8,ea580a3566a6a141b335f6c09b54a0894e6140d56c9bbe79997e4a3a0368a60a,source_p1_19134
p1_29313,val,squatting,7,236,65,311,141,02d40e0a221004b56ba66607ee013dc44a970ad1bce623baf181671d97d26612,5d7a2fe3c3a10650fd04cd1cd4ece9582a71abf3296cd239e1037dbc05e780c4,source_p1_28393
p1_29340,test,squatting,7,74,25,286,408,996846b329b83bae523a2a292eeebe4ef3f3ae4e62b3d37fe1a5482b1308af54,5db83da201dd1c07a3467b6cde22caba58089f08c47504257a3333797a7c6e8a,source_p1_29340
p1_29345,test,squatting,7,90,45,154,113,852a8d4f55806324c6e4d3cfa4c3ccb30cee1985092b440c17e4dd15c30ec348,24c113f235a2eebf4c981bac886237a89ea59d7f591978ed09082ed3bcc9097d,source_p1_29345
p1_29354,test,jumping,5,229,2,422,205,d5dab86cc0aed13d5b421b6bdadd9a338cd81c6fc4f8c9bbc70e68b6771bb15c,661dc24956998e16db0127c2c23c76bc7f7a7aa4785c81e2951dfb08a3765c9d,source_p1_26175
p1_29392,val,standing,1,69,38,288,594,0a1366e3ebab2c3593484f82b9dfdc920955b5ea3b811f185ab0e9fa46d12548,62bc812e99533389dfaacaca7d23292eed8c031e924df862f4ef9a12fe2f9a79,source_p1_28380
p1_29472,train,lying,6,0,2,170,106,b42ba30b68a35cb11acd6c1253601b9256e56f5f2f8a0fc52be4ae9bd258452c,f80fc90b6a51da99c0fb7ed6f74c8266f752ab529ba0f5bf80221b83fe6c32fb,source_p1_29472
p1_29608,train,walking,2,86,24,274,577,d005ce9b185b2792e155ee6c1896889637eaf6ae90a588965b11bd7e0e936841,75ec749211419655a00c311ed0e976b4a9333641cf4eba8d86ce319c7068973c,source_p1_25454
p1_29758,val,jumping,5,141,0,309,286,85537c5ca5f40a392223c248a451fe78aa883d8d07572832f5f091f0d1b86e4d,cd421f894ffb8427d6f499d9ea2c2aa379022cfaee98bcc36cd39ad814215b68,source_p1_25568
p1_29769,test,lying,6,50,72,550,371,9d83b89865e6275a3199ba9634533c4ce78e65c174f5b765b2607034fd671177,db11c6acd4ee3c938b5f943a8e2e4a583bf428c01c30f0c8a7ab951996d12458,source_p1_29769
p1_30005,val,squatting,7,15,77,344,535,e284d5d2205ec1f8571575b660b79e20fd508416aeb77a35946099bdff85010a,66c824548b881954dd4a5bd3633b9c992eeaaeb10da9a59b5fd5d54febefe10a,source_p1_28475
p1_30052,train,standing,1,85,47,341,594,3309800207eb9904de9bc57f0a114f3edfc4ef269da6f0e75f45b860960be7d6,8ffabd406417304dc00ed16be1adb79638106b9236f4b1fff32c68a3639aa050,source_p1_30052
p1_30300,val,squatting,7,30,1,99,97,7b31333473a84c8ed503bbf24e337d174a6098fa64f5d6c1238152eb077fd3bb,a347b4a52b55374d32c7a14f771accbbdc7ec03c65db0b10825d5f97f91a7bbb,source_p1_30300
p1_30337,train,squatting,7,11,3,122,141,80420b24d0dc4a63e229703965d1bf1be417a1ff67e5fff34f636b4e5a566a55,377206189dcbafddb865e21561c3df16bdfba51ea1dea3acd8a7f4c2a44e6a18,source_p1_30337
p1_30507,val,squatting,7,269,130,474,339,170942709ed2496a453eb3db797250af44fc43121706e8aaa281eee522bc10c7,abec3c1a783496eaed402edcaf914e751d2c702a05a804db99ce4bef3d6c6939,source_p1_29345
p1_30530,train,sitting,0,73,67,372,500,14ebbce190789ee5a0054cea86090932455fbf78f079201d361ac6d15da7cbaa,daa6d504933795d8350d791a96950fd0bedefb552a3278fac0f25f92c6331e0f,source_p1_30530
p1_30958,val,lying,6,76,105,458,358,38240270eac1527edc1111a4936448969d7b21a154a8325e88791d6c647583d5,5e9220e7ca6c1dde23497997681160d3d2b931a6e8b2988ba0cd59e3345d8fca,source_p1_23219
p1_30973,val,standing,1,86,50,332,594,4523b5908d4b44ed2d49718249dcba4be2ef22bbf6a81870d4bee01a8d6f42ba,e7dc27d9252f9c9889d316c169c5ec7c816e3af9b5dfa163e6bf0f41ddb1d0c9,source_p1_30052
p1_31388,train,squatting,7,129,12,476,470,aefd57cc095686dea5153eb2cb761eca3b9397f16ed6a5ac3e3ff0ac78398bd3,c4001f8246530a3dd0022f5f4ff005f9591332fcde263db5b518af79a71ea51b,source_p1_29340
p1_31469,train,squatting,7,105,9,353,351,73966ae673c553b6b2fdb6aecd58ad34045cfe9c5820b8b02fd567035a0d836e,09a92a1863c44eadfffb1e86b43c276ea3f9d1089a226c5a165362b31803441c,source_p1_30300
p1_31491,val,squatting,7,22,170,196,453,09b1315e14683efbd8c00e01c22692c4cb9ddc3365f3af20916afb1ff55b6de5,94d2c2308b3f7d0479ad6f3866fd27d86be8538a16de5942b33506030e97d89a,source_p1_31491
p1_31720,test,stretching,8,19,57,328,507,34ebab80d17f30baca6572e4b8928dd8ba048a16b282c650c8829d173ef27a94,cbea2909941c824d0e5b4c5f04e48dcd45f60cb2f131ce0aaf442b283b32459d,source_p1_31720
p1_32145,test,stretching,8,126,40,401,224,42f5242bf63f8423152cfd8ac358bf838c2416678a4338f2f5272d5943596028,3bf89a9e4c76d20afd149d05030497bf9a818c39e92ffaf97c8ecc6f88461f1e,source_p1_07797
p1_32172,val,lying,6,99,74,319,411,6ef623af42acc0acba7e118d03a983768cf2ef5e09cdf6193494d2fa80c7cf31,4568bee8d1fe4918a1e821dfc53cecef6e35f14a857f64995603591d4cb01c3e,source_p1_06016
p1_32261,train,squatting,7,177,41,373,397,1bbb7cc4ab044ca9eeaf7085f0d0d500217588aaacddf8ba7a562df4dab3f774,802ce8bc6e5de2778790e3e9394e9bef5a27dbf4ff6337325fd424e3e82665a1,source_p1_28332
p1_32369,val,stretching,8,42,17,310,174,00f2b345f97fd1efcdcd9182a41dc1dcb8fca8f251b87f6fcd477d3561e6f362,6b0d0e6850f797ed4c8c73562ef754947912d706b94bb7de465f6adcdcacc3ea,source_p1_29023
p1_32421,val,sitting,0,66,55,331,539,3d1ccc9b0c2a2347971420260e5660ca9d71dd7bdb45b1a70a345f01ecb78d75,0c74b16941f4a3e80c053e6223e37bf076c9bb9986774bf89e26077502435ae6,source_p1_30530
p1_32560,train,squatting,7,4,62,65,145,3bf38b3593f458437cb328b07486e66def90bd99be75f96b43d8cb9ac1f48c83,cd56e9cc2d7060e65f8d954f59c8a7b7e5f4bd37092d03901dc4ca297f84952d,source_p1_31491
p1_32773,val,squatting,7,96,61,284,280,d3f8c9a865c3c26ab28c818b02339a07b7e0de157b70ff554fcf4e870fb80fe0,10435fa7513f8bdd0d9b753555335f0f3e5c746b5240c72584de98e471b41fa8,source_p1_32773
p1_33523,train,lying,6,24,45,557,378,5211ef2f329884b9f3d08d1c8a19ceef995b3dcb695eb2a7e4ade4473bdd17a4,3d28ee67972f488f715bc43844201735aab645ab4ff77b67c2dae3ab00c87b47,source_p1_29769
p1_33753,val,stretching,8,2,24,110,170,d76aaf2f7040805f6b1a38e1538de7614a84a9924bc7df4cd6ca2ebcddf8f816,ccfd99e632fc8a96c0ed3ffe7b515518fa6d7373e7193ded7640aad34cb7440f,source_p1_31720
p1_33821,train,squatting,7,37,15,112,113,f587a89416d51e6b0b9d4844001166466243e5c4dfeeddbddbe7937039fd9c5c,6a46bcdfacffb7271acc0937cb7cad99fe73292afef817d8d29956b8830fec74,source_p1_32773
p1_33912,test,squatting,7,146,21,353,324,d1efc630f8072ddfe770437b7290c1b6332445a0fa2a01d9ed13e30ce00000a7,08287bd269b2be2348aac4daa52307c01d1eec14c435eca733b960e7e5f10880,source_p1_25872
p1_33989,train,stretching,8,88,113,262,463,347a67336fefc023d1137cab57f3952b104e5cbc85ad2c2f3a1c4bf5ec2818cf,9f0b2e1f794989c573a8244614d7cc01666f4320119403a8d32cd56adff78fb3,source_p1_27756
p1_34058,train,squatting,7,126,179,224,366,96f0c705daa47ad14383f5d9e0c0faf84b6a514d2514e40b60a02806f6adcdec,9a862bc6294c54dd4e7e4e0852f64135bf575a71390d2aaee8cd406a7dbcb1ef,source_p1_26799
p1_34100,train,sitting,0,186,92,344,294,24844f59529e48fba873c7fae66cf818fb0d53b39bc456fc74ea41ee3a0e4396,183de97c6bb4a1ae1f19784aa1420687b4d3bbafda1d2545a0d742a866b1f473,source_p1_09328
p1_34396,test,lying,6,48,7,475,319,cf4e50d69ca0b752c98701d25b462e91572a6d6a5143a61e9954182836aff0ce,150464897fa4d40b95e6f0694a20c966d06ee9e0bcbc526044b084566ca4e221,source_p1_34396
p1_34427,train,jumping,5,57,20,300,312,879a4ca65c2820f67f90c30987d5f4602b8a4e9ea64e6327232fa81148995dd2,441fa53fc8cd21de0d1bbbd9e8749bedfe95c71a0cf46906d717237d1b493655,source_p1_27257
p1_34480,val,squatting,7,77,17,436,479,acdd2a3af6b13fd9646cf11b4a328b8cb97d114c914f947ba1fcd4adfd6f6f41,15f99258ca034cb058534ce371dccbbc01310afd0bb977f8d670f9eb8e9cfaa4,source_p1_30337
p1_34591,test,squatting,7,97,204,249,445,9f166aceef81febe10e608b3f4fbefea752e0c4f5084e080096e6812faab81d3,689f2547465269f7fd6c038964d6b106360088f0fac5223fdf3b7c8998b5a59d,source_p1_20709
p1_34676,val,lying,6,0,14,170,113,028b9a33e1c36f0668df54948992fdac8fb6d7026d105bed2d3272633173ef8f,0abe946201c545c8bc5f97658ebbcfe4bd97eb776d1c9efe1297415396ea6b82,source_p1_34396
p1_34700,val,sitting,0,325,89,413,337,c6683c73de06685b0133cb46e5a6b1c15d551a756391374d366b0c30bf6ab385,e9c5d3ffd4426b9cfea497323c13be2cf60015da67cbe8872f9f88a9ef1eae77,source_p1_34700
p1_34897,val,squatting,7,0,0,211,194,fae24e2dcb4f762a17ef5344d342f586329e4c372a5f5c8cfc818cf72634ebae,b2151539bbed57a66f63249eee53ed3aa7aa6b886ee9c9c0a217c3f0a4ed0df6,source_p1_28649
p1_35016,train,sitting,0,315,94,416,339,ef18b5e8cd38308518813e02ab44098fff7d969cc0700c54d0820759fdc1c028,0618addf7d99e32549622b16e0d917d9897e231e2e603a603e5c1d7e073ea847,source_p1_34700
p1_35271,test,lying,6,0,14,390,315,8d5c411e6fbec260e582be1e4d1751dc40f0b651290585f2477249294c2cb5bc,82363d74b583587f06688ed4de7eac10eee182aa27334ae80f930ff0922a735e,source_p1_29472
