image_id,split,label,label_index,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,image_sha256,annotation_sha256,source_group
p1_13329,train,standing,1,64,52,248,592,2d1d6e3f2ec09c6cfcef7b8dfa94b792ca85a446c27dda9b7649d6e37cf96fea,9a09c8907da25addc1c7bad2b4c85c36bbb3f1c2492f3496295d5cf0e9ccc3ab,source_p1_13329
p1_13330,val,sitting,0,217,42,432,339,4fbb11314fbc23aaf2a507b5fda0d6b1cd927b7ffb6acd7d2b222b90b2700450,b8fac2db69ae72e0bc71e49108f10eb8c0a7d2bf7ceaeaae88ffedb3e968cd3c,source_p1_13330
p1_13331,val,bending,4,166,0,330,160,988c94995b32da068716747015170d77a088ae17586ede98b6c52db9eb214605,59a742fb436066ba9add4a920b4ae14fc0be3e3ac05f160adc852425c6c4508f,source_p1_13331
p1_13332,val,sitting,0,47,37,329,557,f0d0bab43e058e7f0e9eda4b3189fc5517eb5d47c5b733e432f5eb43e4c4fd7e,d7b053355079c7ac42f16534c71c802c3671acdc38505fb39401fabb2131efb5,source_p1_13332
p1_13333,val,bending,4,255,166,391,286,0dbf587d9ef63e023e11226b47ecc61319854ed2f929bd7d585f163b57afdd9f,e17b17abf205b9a0894b05c56324637d4d55f2c14104cfc617e7c00107d89528,source_p1_13333
p1_13334,train,squatting,7,185,115,288,293,c732d80baca2c7a5154617bc40db4ac9fe10b510ba3b72c0e29af962c3e720a1,81743e311cdb3ced2fb075cf246adadcf1e16805379383a6b556c974e469b0b4,source_p1_13334
p1_13335,train,jumping,5,34,69,274,309,4950e5435ba468c5100d5af6f2df0b855d0da53c361cd0a580491e8f9283d85a,7403a09bb8193811dd98dba166588f01c07f726e12492457233c20486e49615e,source_p1_13335
p1_13336,test,standing,1,215,25,282,296,e376d1e18c1c5c88c204a361b438066e56f7e617fc984b7ab465ba4dcbd939fb,b09b962ad558b1b766ab684d0bc29333f61828fddb5d3c67b97ae848207251e4,source_p1_13336
p1_13337,val,sitting,0,164,33,428,337,20a9f7b2e33c92e56fb00178c0387817b9307898efa49b1ca90d14db8d084f46,4e113ffbeef4e093468bc945b9032cf429b8a7a3b58fea4e5cc51053fe45558d,source_p1_13337
p1_13338,test,sitting,0,30,45,305,428,4661a8ec6129d4fa034e2756377e90148e957a454921677e32e3a74b46211e8c,0a18fdf83c737eeb5c1746f51cf9fc64ae095b88e08f515f012b46b72f0dfcc4,source_p1_13338
p1_13339,train,bending,4,109,295,247,509,ff55f14324a35d4e885bf875765c8bc8998884db56b89cd9a53b146aaf854879,6e0850c72d533289b8fed8988274704a0bf63cd0dc2b4ff99233f35cf2ce8544,source_p1_13339
p1_13340,val,jumping,5,119,67,287,405,a05a3b01048caacc1b335799a324734d819de7b9a8783d55d26340b4c3ae011b,98a0700fb5de00436c3f30be4da7cf5f3dbdd595a8fd45e6eb8708bf7e4d2436,source_p1_13340
p1_13341,train,standing,1,228,63,329,385,6f8eb5f8135e28b6140c4c63959dd6377684ade389299b98d8c7bdd7fc0891e4,8113a8b342a21176979da37fe67a6f8bb2fd0a35a3837ac2d7314ec31e4f9d4d,source_p1_13341
p1_13342,train,stretching,8,354,71,428,322,74f795e3117a578cc0f1821f860f9d494b6cf5d84aa3ed454269608a5572cc4f,fe21e1bcf6710e6943f61b755c8c8e70457d5843ddbb3354e29b6f0117202c89,source_p1_13342
p1_13343,test,sitting,0,81,4,429,291,7e27b81a04eaf03df7d46449c8e020785ffe0ef45ee4349cd9279418d885cbf7,a213c3e513a6f2022b1f8d71d5fa52f0491ada1e5697dc5851c74dfce0109ae5,source_p1_13343
p1_13344,test,running,3,95,8,281,423,2a8d59f16f9418839ac714695bfc9b69e431e5d398f65b56a5fa5792d41a0060,26b4933dec0ce9688f9466526ded3f029734cc6a20c2ec3f8165124f380432cf,source_p1_13344
p1_13345,train,walking,2,244,171,323,396,e08aabdb50da2feb36c6ae4ef3f3215a184d1badfd8640f70cd5ad624248eb38,26dd191c3ac1643b734ecbb9de2c8018b55c6a72186a25523111ade6a6f0602f,source_p1_13345
p1_13346,val,jumping,5,44,0,252,209,b74b6ad0225589bde5ef45b8e6f550a320cf4fa8266c552ca2adfb2855b67c3b,540b2d65ac773d1c18123c26daa4128ae1bfdfd29942f984e40912868696caa3,source_p1_13346
p1_13347,train,bending,4,133,125,291,441,faf229534699c57340d743a9d8d9a712e75b5e05a3913f242637c7e58d802f9a,7abe3096452bf85fe38e24428a9e284b28a2aef43ae0d64b59a8984ab58ef991,source_p1_13347
p1_13348,train,jumping,5,119,65,247,489,e4b39a327fe2e00dc5028275aa3d63f4edb3a8b4dbb51685d72895af968b22cb,3ac9bc2518f27a80fbe54bfa5e236056a8227b410efeac9dbb3fefeaabdfbfd1,source_p1_13348
p1_13349,train,sitting,0,19,48,176,352,67ed8bb5fdd5ec0b7d4d393d5251d65b876b19e79cdf2a8d4d77fd4f9e21a667,ace7e05b5695d0a1d77cedef2eccb5ad22b5de7b5f0f083d2f8ef377f05195a4,source_p1_13349
p1_13350,test,standing,1,103,119,315,499,cfd34d8f1631555c857ef31b299adb927255b6dd2c1185755789674eeba91422,23eb6e8f71949f0355f55b1d67cecba1601343c0782bcafc26259c745ed94553,source_p1_13350
p1_13351,train,walking,2,235,41,354,338,c985f5e1996d45b4c832ea98cb48b64d5b107617e52312d270c2930046939d1f,97625dd3461290da0b5b458e598ed152d5d7c672a7b33a1a92f0826cbca0fea1,source_p1_13351
p1_13352,train,standing,1,91,38,334,462,19226ff1d529d7e84404d5ac8deeddfbfe1a192c0a732a39d173d90d6da9e34b,e7b9dc7c5c10e44d874c33afcf6ea856724e90273d3a6d9008eef0dc6edf1617,source_p1_13352
p1_13353,train,stretching,8,75,0,225,507,e4563fb0cd26ee45ecbd12d412a0b3978ba963cfceea43da8af42f321a62e6f0,0bb58531b9808bc63a57a54190b8be026442072522976993c48c43e038ed5549,source_p1_13353
p1_13354,test,walking,2,114,11,298,477,842a158b575f278df9aca1f3442518914ba257af567648bd4d5ac4cc2c0e0e51,86ed89c0217ab52d551b51b1217d6c3fb9923cb6946a5ca5505406570a423be4,source_p1_13354
p1_13355,train,squatting,7,78,77,421,323,d743c71edc7497e9218583455d753ac4c506359aa11c58185af4a8917c4dffc8,df10aec6d4b0a2ebb860697a4f4a4712afa3e7faa40080a1165c61c8dd935258,source_p1_13355
p1_13356,val,standing,1,116,109,231,463,c82c451767aedcd4ec5d26d54fcc83264926d0a25b66e81bb91d42c5b672bf1e,7736f8f60c361221d352943f38a109647aee2cef20c3d9bc8658115aa3e1853a,source_p1_13356
p1_13357,test,walking,2,55,0,237,472,1b7a7ef10bb52feff41098050032daf464c994e75cf8db7dba47292f63936d09,eae58344e302883e0459c19f90812d1d2ebeaa8b3cacee5490069c91bb633190,source_p1_13357
p1_13358,val,bending,4,123,0,338,465,19d9136b7cbbb5a2afda32ab232cfdb41e0e334e794a29dda5173d00cb5b8d33,08536df680bacdac5bc13a6c2dd1480e104f81441aa949370d1020e7d9e90cb9,source_p1_13358
p1_13359,val,running,3,127,0,341,306,d486daf54b0cd980edddd56494b9cf4a829e6922ceb8a9c882c9d2fec3db9683,b7d2dd72b97661dc44eab785e5ae4c9fc58fcb58853cd02ac23c8309a4690f5a,source_p1_13359
p1_13360,train,squatting,7,195,65,352,273,f07a5a13dc3dc3c33a8f1a4d68693cfb7d17309537e7c673a4a55f790a1595e2,592583165d9b8e91429c0d8817389a9b9413a9300fda0f82c07b86604054f828,source_p1_13360
p1_13361,train,jumping,5,130,87,255,357,2039bf084d4ae75495c056fb4992ef2e19d0fec4f5b39486f0691fd4e0303eee,56a396c726989b268beda782f6c8f2bbbfb0b3ddfe0161c7de1be3b090c66cde,source_p1_13361
p1_13362,train,jumping,5,152,3,507,203,cd3ae20febc37070324d8ab607a8bd5ca9d00581a33a88ad090af34dc7e65864,ccf256e4dadd4c3b551171ef2b611ceb0c03cc54b307e54a3f55c5a5f5d71335,source_p1_13362
p1_13363,train,jumping,5,37,64,321,433,508311d184300603f55958346eb2554c73d14f9514454a8c5c3365862842a84b,2f466ce0a16cbf4ce63b17c56232785b3e4d48759da5c1a8391da57c8bcde9ad,source_p1_13363
p1_13364,train,lying,6,23,38,344,294,a8b0f509b850eb6c4282aca81928eca28ae3a5b58aa4365fb2093dbd89741001,1487e28b0bf7b93ead8e3026cdadf6c684a7ec45cf4d652fbda53aa298c8fa30,source_p1_13364
p1_13365,test,walking,2,286,130,347,309,70fa566b18b98a66a158523d57dd3fe5ec88878cb9162084cc2cd7e12497d95c,3189e47c647258447c4ff128fd90c4c28c7a5854064b91bca95be66090464fb1,source_p1_13365
p1_13366,train,sitting,0,34,0,338,460,6309ebaeafa011ed204d35d94a10a8c032b6c1730e871b4b543069b18c5b560f,8c1e7c8a2688c4036d619069d20089a545e6250a62d1e0b0d9a72386aeabfe43,source_p1_13366
p1_13367,val,standing,1,116,0,232,329,251809a81cba479e7f4c3e6df34d0d1a23900b47775630757f571f9f0e3aeded,01a6b2c27b7af2eca4033a286ef288369f0937d22129ab8ddb266927de4f7c6e,source_p1_13367
p1_13368,train,lying,6,0,47,460,324,faf09b6f7c5bafcf40a653de118cb564ee078866b4c9326c9ac2175a65f34c16,39f5b8fbe55421fc5a755a624a42ee131e0c7739286450bbabf1f356cabb9c61,source_p1_13368
p1_13369,test,running,3,248,118,380,292,b2cef2f6ecd8e073a97f5bdeb249134f1cd6ca517e2ba4581ba247240545e102,1d404e8c29d13d9f44938562a3bfc7906e0b7c8584dd9d6b71e4bc438d7b994e,source_p1_13369
p1_13370,train,lying,6,84,50,424,329,f1c98116ef3cf20bd52460d370529146271a23047f02f302ce2814530a09f0b1,cf6a06ee4472c5ba9e0d0ad1bb2519b09bb935bbb56c631304172abd8713ab8f,source_p1_13370
p1_13371,train,standing,1,247,46,399,396,535ad5a6503f5704ec6501b5f51b8104baccae58d86fba1d66cf563da3d4f2c6,7c02346dce26dab851ffc0f3b210104f66754cb87db10f1d51e03330260a68bc,source_p1_13371
p1_13372,train,stretching,8,6,20,316,431,e056ee4bcd1f31001a3c5eab44f0dc8f815b78e1520942ced475f141c78fbcf0,3f11fb369b1471ed4d028b8a7be5d692ee41832a1b2b84e18799585c1759bc75,source_p1_13372
p1_13373,train,stretching,8,258,17,363,325,325845a44e6814bbc072fce0bdc71cd6fb3a1eb94d6b47a5f733f6c5ce7777c5,f4b455f338400cfe6e29dec057891e042e74aaaf429ab334502f8a2245ad2652,source_p1_13373
p1_13374,val,running,3,213,0,340,111,f54dbe16de19e564ea750dace69b531ea39f3545f05709a7784fab196d209a16,c175aa9b4de45f28f7209e01e092853c4d41637082cc41d4c416c80d1d292b07,source_p1_13374
p1_13375,test,stretching,8,75,69,346,574,44caa233551b2173764ce688fa411d69614f9e9c22a04b9ad569c6d64b7bb073,b43bd42b2561843528a7b90987117d45f7b687543221b4649f42e3038454a2be,source_p1_13375
p1_13376,test,sitting,0,83,90,295,542,25f165004594e6baae903756632a869bc4956a934733a57c0ce2291d31780cb8,114e623609280fac254af63285dca6b15ce1ad147c56cef3c4a335a3eaed54d1,source_p1_13376
p1_13377,train,stretching,8,84,233,349,330,19aad9083e1a4c615271714b7965195903bf4bf5067cac55dee689260352ba89,e8793e748a2b1df02065b06760009d2cd2218a84b237e86dac77b585f13ae63d,source_p1_13377
p1_13378,test,walking,2,96,1,289,503,0e9dc63045d5d6342b70eba468435940774fbb0ef1fb8186ddadacbd3685c256,a63279cbc7ed2fad2d8580a4cb8eb809fa6b15afc5041be53b5cbf22fd23490c,source_p1_13378
p1_13379,train,sitting,0,32,78,342,338,ca7576d5151f9e29ce473a798ce14f0baa33556f23c918971a0c062488458840,1f9ea65242ae292342a94c47b309cb66982747b157e08956038dcb2622ef9233,source_p1_13379
p1_13380,train,sitting,0,180,0,415,338,3dec55e1fe731f94110695a338feb6e1286bb0c6d6db785cbf0a91f8c73d1bfe,58ee3352ce59262d0629776880f80a2d1f3fd787c1bb448dae22cd18486b6dda,source_p1_13380
p1_13381,train,jumping,5,76,72,274,312,97f4e676e14dd9a2c7a1c458456c06164d29c6cd358f421d6871e6a618850c1c,0caf71d43b008476dda7c42d05b36c148dc0c52b9ff6cabac7ae1faf8dab886f,source_p1_13381
p1_13382,train,bending,4,43,56,331,295,02614dc49d685fd708b4d2dc6c91ccf5613b3b9df833f90e2c6afec6945faf2e,39a7983f4ee0798855433abb00e5c24209645e57e6813b1d76809b8c6e9f2df6,source_p1_13382
p1_13383,train,stretching,8,57,109,298,507,4ab3cb384ba25145acf0dde95d79e5c94e0b9e38cc3b176da6bc7f2ecc8b828e,71bb0cd0cb38b05d368cf024ff7894ad4be9de47e4504ad9426d4e979b7de20e,source_p1_13383
p1_13384,val,bending,4,79,19,337,354,201cc85486492b52370334a94b61927eee9e44ca9fd82abc9957f88e292e4344,14a3e7ecb8a849263ed8a6c9133f4b3c3923ea5d7e2b849b3552aa0f8f757530,source_p1_13384
p1_13385,test,jumping,5,239,127,288,266,5a4da67edee4f37aba6914ff592d74521c9ff640075b8e4eec55f76cf842b02a,08ad018630c3d444671960a1c1bfb956a886ba00922c4d87e96e51f8cd487b9f,source_p1_13385
p1_13386,train,walking,2,293,131,328,242,c9c9e1edd4d9efab8f56208831c224308248e6f79b44b747a0d0ac387f64ebac,fd3a4db7d032a250e5512f10a4a4b92b063cf64b8606d0aa243cd319014c07ee,source_p1_13386
p1_13387,train,stretching,8,73,0,264,381,ac2d2a826259f21c001c9231f6e0f956e97a5305db51c874f50e32ef3504593f,9eaa12a42792d86c0ba867b2c46af2e21744e19a268d7a48712f74e5772cda3f,source_p1_13387
p1_13388,train,sitting,0,110,73,247,387,7cfec2d0839ffcd7a13eedc78573a1a097eb47d0ead0c52056fc8ec00f57ce15,4a0633d154cdd0d32d57d45fc7749ae6046f38e0da9761164ac7442e96a6b5a7,source_p1_13388
p1_13389,train,squatting,7,156,136,260,287,3a3859260f8b373c55535b39d3e14928388f0d7e322d40037ada8ac3a4a9aec1,387d2901ee352c6710d430f1809036499563f4855b48fa680c62675d406d0df4,source_p1_13389
p1_13390,train,jumping,5,251,73,366,275,c0324d2c6e56859d5c61a3d00d81f09c6219b7078928bbc68c143cbb09fae4d7,021265947d539aeb35964850eb8e2e2829d007a628650ae063e3ef995c30c64f,source_p1_13390
p1_13391,train,running,3,176,156,260,312,03a8aa433dc793c27e64a49651ecc6c71f56b151c2af15f131e57d966297d042,a29492451c94ecfbcc6259bbd236d11e26ee5842833ca3587948ad62cf79ccc1,source_p1_13391
p1_13392,train,bending,4,125,43,395,291,98fccab3582e94421d84c42dcf5e707f5139700f6b14bd93f5dd84ec34db6e6d,00571050492a72f2372c2de7a3ff2938d014aa818d089a949aafc1e3a43d5d76,source_p1_13392
p1_13393,train,stretching,8,35,144,294,419,af50a97094decf2f9093be30be916200dfcef792a580325ee07c98973db06ea4,3e2a45536149237f5ea179d86d28377716720a5062a70c1b7141f577f451f728,source_p1_13393
p1_13394,train,sitting,0,126,132,298,577,cb625ab485e6d985737ee11fe85d87a9335edeb31d75ab1ca5be0c29475c7301,ac695a2334de6409fd752c035c57c337c9a2091c67a006c2bd390894da30a652,source_p1_13394
p1_13395,test,standing,1,95,149,189,434,543912f904b2715541bdf3ea160820af80f42ca5c76420d6ae3af911d857fe6e,63fb90d23d10add46ae19c6f6bd620b7b2e3820945448f5a559cc49482906a6f,source_p1_13395
p1_13396,test,walking,2,302,130,340,254,182c9acde92676c5971fb7ee284d44993bf975160fb06a0a510f2b390fe8567d,72688612fa3562dbbab3d98e56dfbb435d0308c6fb7fb2bdb4b16a8f287c3c79,source_p1_13396
p1_13397,val,lying,6,30,5,437,339,8e378a936a3e5ef40476e158eea18fcff1b731a43c18e4de6e67cbef7ba37255,6df9672b2b043ebd99c4e0d887a436c987e9a9989c1a8e6f0b47661e780fba40,source_p1_13397
p1_13398,test,walking,2,214,39,335,338,e0056366a27dac12790078052c21dbf6ea27d9b950a4ba2d3fe4af63f013d628,d7839aedab13004ed535791f4d6c36d2bc5bcdc476abd4569ccefbb12bfa2249,source_p1_13398
p1_13399,train,jumping,5,26,146,139,289,e4dd61147cbf0f4184010de387e402525d1c9a6d1a9ebedc0056037086723695,9fce9a4fdebd52a57e08a2e9edbc7133d6edc2e19938df7fe92bf3f85d347426,source_p1_13399
p1_13400,val,standing,1,0,0,330,509,110d9b27bec9ea0604bb2ffb0c3937b4bf7fa1c3b91193d391e96e866c0aef66,b32aa335326bd0bd7e99c88d62de02495151481abb65a589e07fd37ab0ac8e26,source_p1_13400
p1_13401,test,jumping,5,115,3,247,436,5bf9a7e7e78e0d22d11d49ad67cc4de8c940fd5dd8dff1550abc12963a615c6e,ac2307b3398c7d84dd3ce256b4706c24a34a97dee926c55715ab53c4ad7fbb7e,source_p1_13401
p1_13402,train,squatting,7,174,104,262,240,8bef375eaa80ab8f7f5649374ec76dadf011d65aaf7562d8bd656eeecc5e90ea,b3ff9e14d71e828099f2516ebe8e5aae9e9fb710ceef12b819c2a6b095ac2874,source_p1_13402
p1_13403,train,stretching,8,265,170,368,319,9cc9b538d607858ddad3cc2c05ed0cf2c25e2b97951ecccda20917bba7f09549,b7d4c06b10522ec8b802600e6158a4a0f546af7d8701d468e479478120beec26,source_p1_13403
p1_13404,train,sitting,0,0,44,380,594,2fd0f69529119054a0c5efb2278d4944e110be67c944a219b9ce0387f21b94f2,058f83be4c7e1f11903cbe982c8d4d2c3a2adba79d4a8cbf14968de14e9a546d,source_p1_13404
p1_13405,val,sitting,0,95,62,412,387,fd305beda743ee786cd7c7413b13df1c31ca76dee7f8ddb802900a3d7d82cf3a,0485bb21ea63393723bfb134b02994f3b49a2be98dcef37a60fd9e47074077b8,source_p1_13405
p1_13406,val,jumping,5,202,130,256,287,d46ed854f93182169feaecbcd3c631595950b5b03e4cad0be583e593c3cb1c9b,28b072714427febd763368052557290950c189061fdb050c86a1e8982109ce17,source_p1_13406
p1_13407,train,standing,1,309,35,471,338,369e1501982f412f4d0ff2aa03c455b9ff440c5a19750fbdef3c9f6b2af614f0,d72261d66ae5b89307cc2d505de43b79aaa56be43d41ce1bca517f92d678db7c,source_p1_13407
p1_13408,test,stretching,8,11,73,300,483,892ebbd011da76ff0b117c882e809b3c0dbcae33cfba0a76474529a0297dd170,9794ed4dfbb6827f43a4afa561af3f1a8c77ab9b3cf5a4c960d33995be5d9746,source_p1_13408
p1_13409,val,standing,1,231,47,346,351,3a45e90f5415158510fe93a7a408abf4bc2cd8ff19ef1ba72d72608887648933,0ffc9932863513545961002e8abb635d2fa9a3bbbcd6a9e8adc6dcd7f38908e0,source_p1_13409
p1_13410,train,bending,4,59,36,367,363,96c5d6ff3bbf2e51b46f6fe3c3ba3bca31bae8e6a5a50c0d7e8db91a61992188,0f45803068436006345c242c9e92e26311a90d45a1a2d9b4e67cddfdfdc768e3,source_p1_13410
p1_13411,train,lying,6,0,52,460,276,d25a2477d7856253cda30c90b74112e9bf6c25086703958cf227f8ca4bb11631,cca19328d001670533424bb0850a683f64b4e5298d8a96134d316be1690c37ec,source_p1_13411
p1_13412,val,jumping,5,296,45,452,200,c415235de32018598875eb1421b829f3b50594f808558da0fad23adf563eb58e,dadab50374500b49d1b6b1c084ab0faf5ea40aa9182c695f3a53b6adcdc1c811,source_p1_13412
p1_13413,train,sitting,0,121,103,249,250,223aa0fb7f371153421858bdf2cc359b9690d2ccab3e939e6076386cce49a85d,867fd496fa892817d119cf4fc09bbf053cbf234963bbe33cffb77cd515e35c0d,source_p1_13413
p1_13414,train,bending,4,62,54,336,500,2185c0ad172761adeb48d6bd1e824df767a79124c8e9c8f40369e0aa1e0484ff,e0160f36fbbdf4f9844f246d344f00c652ad90f28e2609584ba9159886f21aaf,source_p1_13414
p1_13415,val,standing,1,268,121,357,396,438bed1591160e9c1240dc1ce55cbfb8fd20277cbb3891681ed003f2144effc5,d3bd72a30fd1655bb6671a4795c57cbe26bc6ea873490b2064b83c06280e05fb,source_p1_13415
p1_13416,train,lying,6,41,81,505,286,500ea23200ede22a3e9bb0eaeb3cc8fff6f68e62640e2a81662cd2ae21b3f749,80d0d4798119aca2cdef8ad0b9bbbc52ad6838fe4ce46ce95bf54253862c0614,source_p1_13416
p1_13417,train,bending,4,184,167,294,362,551a5cf15ab94de190db7925044709529ad3247717c7dbd67b082c88e2100d08,9d6e74dc5ddb47dc98ba16c143f25f4ae1167a1960377976218ebe877249c1e4,source_p1_13417
p1_13418,test,lying,6,31,22,416,332,2892657c818f3552771fe5425601938292e08c8ea7c61be693d3eda478949bd2,64482b54d75e40966a7848961199371577e8ef06e778b021ee150bff8ead3c89,source_p1_13418
p1_13419,test,sitting,0,242,120,346,259,e19733c6174d8aa820c5fbfacb45f6e14e6b9a9cf78a8ff0302e4ddbc2476796,b34b780e29fb9fbad172148dc59f7f41f3fd7043f88b8a51fb2e6fde2c901209,source_p1_13419
p1_13420,train,lying,6,21,53,294,469,9ad5c3271879d3907147d4e025664d003dcd59de00c5c7cc2f94223ec3d23f39,2cb797e4329d8a199268e07572ee6531f21f780fb1fab3231709a8f95815d381,source_p1_13420
p1_13421,train,standing,1,91,14,239,505,4173f2df42160a66494ca075ec755b6a1f6431f4e9eca77e7155bb6713929162,7c474741a83ceaa0580a5614f8d37f293cacee3032fdbc7ab5858716af740521,source_p1_13421
p1_13422,test,walking,2,307,223,359,321,1881670e7fb5b99cf760cc8c4070f13aa27afb158a75cedcdbe2d26a48f69033,f2ff4533d52130b4ad17d75a17f8fe590f1c2eb6e513f784c198537eb3772c3b,source_p1_13422
p1_13423,train,standing,1,67,50,365,570,b71726ddceafa4324e7ce948a1bef42e826273f1c57637271964a939d38c0e0c,e807ced948211ce16341f7f824b2e7aebb288dcfda6a105f1b439a1a2386639b,source_p1_13423
p1_13424,train,standing,1,118,172,211,416,22dfa8edd7df14e0fd4c8af1773905a6b50e1fc4c6d35982b71c834aac117efc,d68f2db4b4519774df07c7ded0081187ace87f1a590c0b74333e25f46838d655,source_p1_13424
p1_13425,train,standing,1,305,56,548,322,ae0e27c4f2fbd38cef57d3dc17a31a364382c0876e4147f984c91cd75b2deed9,aeb96284267988e08d79cb572de328ecd4f751025bc269af2c1a27ec3f4c9aaa,source_p1_13425
p1_13426,val,walking,2,209,147,275,340,34a4a4c7f289e09396cd719ae9f040533bc05ce4ccdf06ae7b8f782427c1b2c6,d543f152c34975e15c91f1fe7d95622bd0178f5880e7dfa3bcb8f728bc28bb88,source_p1_13426
p1_13427,val,lying,6,0,56,260,498,5a89d6ea04dde372b12c914e6d1493873ba77b4d50d3f3acb1143d45f2b722c3,3c848188b2b6fb00aae4b0701e50b5ca40a3914344f21d057ca151067a94b200,source_p1_13427
p1_13428,train,bending,4,10,0,376,359,bccc5d87458a137e57c2510bd91a5d23502af9869d9b1d678b97b101a09381aa,39cef217146cf1112869b18fa2ae0ad4bc89a07b102c48157e4e5aa4fd40fe4b,source_p1_13428
p1_13429,val,bending,4,19,0,301,405,91a41a30a9d705d7412aa0216b361284c6e55e7ea11ad2403961a6e258939e14,a58af320286a36597221f9e77af67f1d2d3f136237b36335650b4241a8abfc79,source_p1_13429
p1_13430,train,jumping,5,17,111,360,324,b939755e42ed36de6522c5665c0db8f44499e1efb66a496e8bcba0efc3715876,d7111ce05fce434f38f8a27c5f312e16656ad716dfdd05f0571a3f482f7db065,source_p1_13430
p1_13431,train,jumping,5,112,41,233,207,b18a4e1d1c30b5f7582e9fb73c09d2accfbf24c9867985577c5a3cbe24c015b0,0d3530585f8c8c5bb29c14d031e64a3f0b02bd12820e6881dbe224cabdcfbc3b,source_p1_13431
p1_13432,train,lying,6,24,0,387,227,251c545c7a558250505c60c73a5fea2db092cfd6361c0f91bcfc904b857b8a98,0fe572d40d731d7b5639c292f9622ccd502ab4ef6ade03b5a48d99353211e7dc,source_p1_13432
p1_13433,train,stretching,8,87,65,257,486,3735f0629e704bb51cddd522d93f41c9f16617313da51a05166d212b7828e930,6f3ad05923ac509396650059ba56d20dece112f7a6b9988125dae0b0e0da29e8,source_p1_13433
p1_13434,train,lying,6,142,48,479,326,0f42d4a5c5c28655b8ff0d53829a4653441619da9c97c870ecb2e0d94bd0f233,0e7062d986f8743a1b9c6a7e0ec2b8e1c60990b941a720544fccbfe8565d3e76,source_p1_13434
p1_13435,val,lying,6,78,31,246,491,ae212b00477f54b3660f4b36ef18b5b2aec1a06c5529786b0be68f0623f24857,8cfbe6aa7e933ea9fef0930ac1926c5bb82afe19f5818598ff671e42d2e0612d,source_p1_13435
p1_13436,train,running,3,291,131,357,337,ae9f65c1e5689d056d0ac84c1d70fd12d2a62e0904b87987fd64d06911edcf2d,5b9ac4b93fad93f929d5a500e7978ecc344fa293edc83fd222a174afb6457232,source_p1_13436
p1_13437,val,squatting,7,19,19,378,513,092f37183e648feb385766b6bb1de401eff94d229561921a2d7a68d87185ce04,f5126e63e31e67118d7eab906682f0665dcc5c0d13e9a093b4a257cb8a1f9860,source_p1_13437
p1_13438,train,running,3,142,106,201,246,bcf7c4784d1ccbfe86d365af977cf7e1feaf04302ae581a7941c82577697f089,1f86cfaaa95b6957cbf0c0cb76f312f3c946bde991fca11252e9653187443559,source_p1_13438
p1_13439,train,lying,6,17,208,323,465,afa44222afe227d3df54194a14421a65ddec82dea34a6b16f0aeeef0f0e45cbe,10e209412267b2aaff32308d677e8778bc02bdef55204857355ba729725319de,source_p1_13439
p1_13440,train,lying,6,235,17,463,323,3577671776e4e505382c13a77317b8aaa3da30ee4aec124ff1818732061c0e6b,6cb5daa8575599baf336d33178a02895acaf0a1ff4b2a656833235bbdac3bec0,source_p1_13440
p1_13441,val,jumping,5,62,100,284,320,f4d93a836ccc824dd4c675c0868b69c1cfced3d7ddab1fe38176c4860c00c30f,7381143f1515c16419397e9e7f1e5793321bc1f167afd0575afce93a07e1986f,source_p1_13441
p1_13442,train,bending,4,0,27,215,317,a2730b2c7c44fea439620762e18dd0c776a4c5c921a3f0e3210e206fc63e80dc,cda87180b5ea7ecc0dd37dc2bc29ea1ba08c049867655d5b6866c7eee7922533,source_p1_13442
p1_13443,test,standing,1,143,80,365,339,0fbd5e2a345b30c6fbfb6b383b57bb72b411e13f2638bb65cab16b155122ed6f,c186e747e5443ab72cb9756349f63fef64bc9670875b1b01d708ac7b320b3d7b,source_p1_13443
p1_13444,train,lying,6,20,40,409,306,19fc5f44601e5fbc8ccbc8c980210f31f518ed47026e681ea09a215fa75b4e05,d4e797a7291da2e987236169643081745c88e2b06bd3ca65a9e648abe02ec60d,source_p1_13444
p1_13445,train,jumping,5,68,129,275,353,841332ef09d825cec0c4bf80995ac390d8b59d66e132d297b27701f780712710,3a2282c97488d3740d4fe7529754346520dd96529c1f49e83fed1d58113831e4,source_p1_13445
p1_13446,test,stretching,8,255,37,344,295,cdace9e8c61e40c6c492817f5ac97e962371241ca0c8a275f6dbb23307ff2694,397542437e02a517934034dd91c47daf79c23a1ed6868ba82ccaf0bf58fa1621,source_p1_13446
p1_13447,train,jumping,5,98,65,472,257,b79bff413f88477767b60ba8295a9f7623d4008b1344ac2bb98ab3a1f2f11a11,bf59f72f068b4cbb59027ec55ca19eb4b6ef008d8928d8ebb6174b0422dd5c92,source_p1_13447
p1_13448,train,sitting,0,145,76,481,382,22959b8082b38616af8d0f72fbb36102b2857a90a5bc2c4180972356c461a0be,7c8b296cb1d8c4cd0cb5050bbb8068e265e2e848c7e6e730de491b7b37d01205,source_p1_13448
p1_13449,train,standing,1,169,31,254,311,14a63a6173e79ecd10fbef9f5d86f4c6ff53255ff0d7cbcaab53c3d53d550372,c866206c24cfc15cda61003a2a296ba691948abdf2f9acf357ae8ed6a283f508,source_p1_13449
